1
12000x12000x12000	72.356557 s	47.763467 GFLOPS
12000x12000x12000	72.505235 s	47.665524 GFLOPS
12000x12000x12000	72.535436 s	47.645677 GFLOPS
12000x12000x12000	72.418711 s	47.722473 GFLOPS
12000x12000x12000	72.569042 s	47.623613 GFLOPS
12000x12000x12000	72.696501 s	47.540115 GFLOPS
12000x12000x12000	72.558488 s	47.630540 GFLOPS
12000x12000x12000	72.816708 s	47.461635 GFLOPS
12000x12000x12000	72.633129 s	47.581594 GFLOPS
12000x12000x12000	72.596059 s	47.605890 GFLOPS
2
12000x12000x12000	37.114919 s	93.116194 GFLOPS
12000x12000x12000	37.045748 s	93.290059 GFLOPS
12000x12000x12000	36.997321 s	93.412169 GFLOPS
12000x12000x12000	36.846689 s	93.794044 GFLOPS
12000x12000x12000	37.084097 s	93.193587 GFLOPS
12000x12000x12000	37.234446 s	92.817281 GFLOPS
12000x12000x12000	37.057672 s	93.260040 GFLOPS
12000x12000x12000	36.950278 s	93.531096 GFLOPS
12000x12000x12000	37.259436 s	92.755026 GFLOPS
12000x12000x12000	37.181658 s	92.949055 GFLOPS
3
12000x12000x12000	24.696391 s	139.939476 GFLOPS
12000x12000x12000	24.757440 s	139.594398 GFLOPS
12000x12000x12000	24.819757 s	139.243912 GFLOPS
12000x12000x12000	24.765459 s	139.549200 GFLOPS
12000x12000x12000	24.666887 s	140.106854 GFLOPS
12000x12000x12000	24.665026 s	140.117426 GFLOPS
12000x12000x12000	24.784110 s	139.444183 GFLOPS
12000x12000x12000	24.586502 s	140.564933 GFLOPS
12000x12000x12000	24.667544 s	140.103122 GFLOPS
12000x12000x12000	24.770321 s	139.521811 GFLOPS
4
12000x12000x12000	18.435095 s	187.468517 GFLOPS
12000x12000x12000	18.605456 s	185.751966 GFLOPS
12000x12000x12000	18.567619 s	186.130490 GFLOPS
12000x12000x12000	18.464611 s	187.168849 GFLOPS
12000x12000x12000	18.527556 s	186.532971 GFLOPS
12000x12000x12000	18.432861 s	187.491240 GFLOPS
12000x12000x12000	18.481906 s	186.993701 GFLOPS
12000x12000x12000	18.433107 s	187.488741 GFLOPS
12000x12000x12000	18.463358 s	187.181551 GFLOPS
12000x12000x12000	18.541819 s	186.389484 GFLOPS
5
12000x12000x12000	14.699883 s	235.103913 GFLOPS
12000x12000x12000	14.705360 s	235.016344 GFLOPS
12000x12000x12000	14.784580 s	233.757062 GFLOPS
12000x12000x12000	14.701133 s	235.083924 GFLOPS
12000x12000x12000	14.690104 s	235.260416 GFLOPS
12000x12000x12000	14.760245 s	234.142455 GFLOPS
12000x12000x12000	14.707001 s	234.990118 GFLOPS
12000x12000x12000	14.744657 s	234.389990 GFLOPS
12000x12000x12000	14.716969 s	234.830964 GFLOPS
12000x12000x12000	14.721667 s	234.756023 GFLOPS
6
12000x12000x12000	12.240022 s	282.352436 GFLOPS
12000x12000x12000	12.225961 s	282.677166 GFLOPS
12000x12000x12000	12.311758 s	280.707275 GFLOPS
12000x12000x12000	12.254112 s	282.027781 GFLOPS
12000x12000x12000	12.241283 s	282.323342 GFLOPS
12000x12000x12000	12.278156 s	281.475497 GFLOPS
12000x12000x12000	12.261585 s	281.855887 GFLOPS
12000x12000x12000	12.233935 s	282.492912 GFLOPS
12000x12000x12000	12.261305 s	281.862326 GFLOPS
12000x12000x12000	12.262857 s	281.826662 GFLOPS
7
12000x12000x12000	10.753586 s	321.381177 GFLOPS
12000x12000x12000	10.667790 s	323.965876 GFLOPS
12000x12000x12000	10.630089 s	325.114880 GFLOPS
12000x12000x12000	10.665357 s	324.039800 GFLOPS
12000x12000x12000	10.638836 s	324.847579 GFLOPS
12000x12000x12000	10.731397 s	322.045674 GFLOPS
12000x12000x12000	10.655160 s	324.349907 GFLOPS
12000x12000x12000	10.656447 s	324.310720 GFLOPS
12000x12000x12000	10.677492 s	323.671501 GFLOPS
12000x12000x12000	10.632472 s	325.042011 GFLOPS
8
12000x12000x12000	9.424498 s	366.703899 GFLOPS
12000x12000x12000	9.407808 s	367.354454 GFLOPS
12000x12000x12000	9.411036 s	367.228446 GFLOPS
12000x12000x12000	9.441820 s	366.031137 GFLOPS
12000x12000x12000	9.414152 s	367.106891 GFLOPS
12000x12000x12000	9.359314 s	369.257831 GFLOPS
12000x12000x12000	9.394573 s	367.871943 GFLOPS
12000x12000x12000	9.394743 s	367.865295 GFLOPS
